date,hour,minute,day_of_week,month,is_weekend,time_sin,time_cos,dow_sin,dow_cos,month_sin,month_cos,lag_15min,lag_30min,lag_1h,lag_2h,lag_24h,lag_7d,Usage_kWh
2018-05-13 03:15:00,3,15,6,5,1,0.7518398074789774,0.6593458151000688,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,3.06,3.06,2.95,2.95,2.95,2.95
2018-05-13 03:30:00,3,30,6,5,1,0.7933533402912352,0.6087614290087207,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,2.95,2.99,2.95,2.99,2.99,2.95
2018-05-13 03:45:00,3,45,6,5,1,0.8314696123025451,0.5555702330196024,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,2.95,3.06,2.95,2.99,2.99,3.28
2018-05-13 04:00:00,4,0,6,5,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.28,2.95,2.95,3.46,3.02,3.17,3.56
2018-05-13 04:15:00,4,15,6,5,1,0.8968727415326884,0.44228869021900125,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.56,3.28,2.95,3.06,2.95,3.31,2.95
2018-05-13 04:30:00,4,30,6,5,1,0.9238795325112867,0.38268343236508984,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,3.56,2.95,2.99,2.99,3.06,2.92
2018-05-13 04:45:00,4,45,6,5,1,0.9469301294951056,0.3214394653031617,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,2.95,3.28,3.06,3.13,2.95,2.95
2018-05-13 05:00:00,5,0,6,5,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,2.92,3.56,2.95,3.49,2.99,2.92
2018-05-13 05:15:00,5,15,6,5,1,0.9807852804032304,0.19509032201612833,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,2.95,2.95,2.95,3.02,2.92,2.88
2018-05-13 05:30:00,5,30,6,5,1,0.9914448613738104,0.1305261922200517,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.88,2.92,2.92,2.95,3.02,2.95,3.17
2018-05-13 05:45:00,5,45,6,5,1,0.9978589232386035,0.06540312923014327,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,2.88,2.95,3.28,2.95,2.95,3.46
2018-05-13 06:00:00,6,0,6,5,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.46,3.17,2.92,3.56,2.95,2.95,2.88
2018-05-13 06:15:00,6,15,6,5,1,0.9978589232386035,-0.06540312923014314,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.88,3.46,2.88,2.95,2.95,3.35,2.88
2018-05-13 06:30:00,6,30,6,5,1,0.9914448613738104,-0.1305261922200516,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.88,2.88,3.17,2.92,2.95,3.38,2.92
2018-05-13 06:45:00,6,45,6,5,1,0.9807852804032304,-0.1950903220161282,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,2.88,3.46,2.95,3.06,2.88,2.95
2018-05-13 07:00:00,7,0,6,5,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,2.92,2.88,2.92,3.38,2.92,2.95
2018-05-13 07:15:00,7,15,6,5,1,0.9469301294951057,-0.3214394653031616,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,2.95,2.88,2.88,3.6,3.42,2.88
2018-05-13 07:30:00,7,30,6,5,1,0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.88,2.95,2.92,3.17,3.2,3.17,2.92
2018-05-13 07:45:00,7,45,6,5,1,0.8968727415326884,-0.44228869021900113,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,2.88,2.95,3.46,3.17,2.92,2.88
2018-05-13 08:00:00,8,0,6,5,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.88,2.92,2.95,2.88,3.17,2.88,2.84
2018-05-13 08:15:00,8,15,6,5,1,0.8314696123025451,-0.5555702330196023,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.84,2.88,2.88,2.88,3.82,2.88,2.92
2018-05-13 08:30:00,8,30,6,5,1,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,2.84,2.92,2.92,6.01,2.92,3.31
2018-05-13 08:45:00,8,45,6,5,1,0.7518398074789774,-0.6593458151000688,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.31,2.92,2.88,2.95,5.83,2.95,3.49
2018-05-13 09:00:00,9,0,6,5,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.49,3.31,2.84,2.95,5.04,3.13,3.02
2018-05-13 09:15:00,9,15,6,5,1,0.659345815100069,-0.7518398074789773,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.02,3.49,2.92,2.88,5.18,3.2,3.13
2018-05-13 09:30:00,9,30,6,5,1,0.6087614290087209,-0.793353340291235,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.02,3.31,2.92,5.18,3.17,3.2
2018-05-13 09:45:00,9,45,6,5,1,0.5555702330196025,-0.831469612302545,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.13,3.49,2.88,5.15,3.17,3.24
2018-05-13 10:00:00,10,0,6,5,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.24,3.2,3.02,2.84,5.33,3.17,3.71
2018-05-13 10:15:00,10,15,6,5,1,0.4422886902190017,-0.8968727415326881,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.71,3.24,3.13,2.92,20.56,3.24,3.2
2018-05-13 10:30:00,10,30,6,5,1,0.3826834323650899,-0.9238795325112867,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.71,3.2,3.31,23.4,3.17,3.13
2018-05-13 10:45:00,10,45,6,5,1,0.32143946530316175,-0.9469301294951056,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.2,3.24,3.49,22.97,3.31,3.13
2018-05-13 11:00:00,11,0,6,5,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.13,3.71,3.02,22.79,3.82,3.13
2018-05-13 11:15:00,11,15,6,5,1,0.19509032201612816,-0.9807852804032304,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.13,3.2,3.13,22.68,3.6,3.06
2018-05-13 11:30:00,11,30,6,5,1,0.130526192220052,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.06,3.13,3.13,3.2,22.79,3.24,2.99
2018-05-13 11:45:00,11,45,6,5,1,0.06540312923014312,-0.9978589232386035,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.99,3.06,3.13,3.24,21.24,3.02,2.99
2018-05-13 12:00:00,12,0,6,5,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.99,2.99,3.13,3.71,21.06,3.02,3.06
2018-05-13 12:15:00,12,15,6,5,1,-0.06540312923014287,-0.9978589232386035,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.06,2.99,3.06,3.2,20.2,3.17,3.17
2018-05-13 12:30:00,12,30,6,5,1,-0.13052619222005177,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,3.06,2.99,3.13,6.12,3.2,3.17
2018-05-13 12:45:00,12,45,6,5,1,-0.19509032201612792,-0.9807852804032305,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,3.17,2.99,3.13,3.85,3.24,3.28
2018-05-13 13:00:00,13,0,6,5,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.28,3.17,3.06,3.13,4.07,3.28,3.17
2018-05-13 13:15:00,13,15,6,5,1,-0.32143946530316153,-0.9469301294951057,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,3.28,3.17,3.06,17.28,3.24,3.13
2018-05-13 13:30:00,13,30,6,5,1,-0.38268343236508967,-0.9238795325112868,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.17,3.17,2.99,24.84,3.17,3.1
2018-05-13 13:45:00,13,45,6,5,1,-0.44228869021900147,-0.8968727415326883,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.1,3.13,3.28,2.99,24.77,3.2,3.1
2018-05-13 14:00:00,14,0,6,5,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.1,3.1,3.17,3.06,23.98,3.2,3.31
2018-05-13 14:15:00,14,15,6,5,1,-0.555570233019602,-0.8314696123025455,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.31,3.1,3.13,3.17,24.8,3.28,3.67
2018-05-13 14:30:00,14,30,6,5,1,-0.6087614290087207,-0.7933533402912352,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.67,3.31,3.1,3.17,24.59,3.35,3.56
2018-05-13 14:45:00,14,45,6,5,1,-0.6593458151000688,-0.7518398074789774,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.56,3.67,3.1,3.28,24.88,3.78,3.78
2018-05-13 15:00:00,15,0,6,5,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.78,3.56,3.31,3.17,24.23,3.2,3.13
2018-05-13 15:15:00,15,15,6,5,1,-0.7518398074789773,-0.6593458151000691,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.78,3.67,3.13,25.7,3.24,3.13
2018-05-13 15:30:00,15,30,6,5,1,-0.7933533402912349,-0.6087614290087209,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.13,3.56,3.1,25.74,3.2,3.13
2018-05-13 15:45:00,15,45,6,5,1,-0.8314696123025452,-0.5555702330196022,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.13,3.78,3.1,21.92,3.82,3.2
2018-05-13 16:00:00,16,0,6,5,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.13,3.13,3.31,4.39,3.49,3.13
2018-05-13 16:15:00,16,15,6,5,1,-0.8968727415326883,-0.44228869021900136,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.2,3.13,3.67,5.18,3.2,3.13
2018-05-13 16:30:00,16,30,6,5,1,-0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.13,3.13,3.56,4.07,3.17,3.17
2018-05-13 16:45:00,16,45,6,5,1,-0.9469301294951056,-0.3214394653031618,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,3.13,3.2,3.78,3.67,3.17,3.13
2018-05-13 17:00:00,17,0,6,5,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.17,3.13,3.13,3.74,3.17,3.13
2018-05-13 17:15:00,17,15,6,5,1,-0.9807852804032303,-0.19509032201612866,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.13,3.13,3.13,3.82,3.17,3.28
2018-05-13 17:30:00,17,30,6,5,1,-0.9914448613738104,-0.13052619222005163,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.28,3.13,3.17,3.13,3.67,3.24,3.2
2018-05-13 17:45:00,17,45,6,5,1,-0.9978589232386035,-0.06540312923014273,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.28,3.13,3.2,3.71,3.2,3.2
2018-05-13 18:00:00,18,0,6,5,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.2,3.13,3.13,3.78,3.2,3.17
2018-05-13 18:15:00,18,15,6,5,1,-0.9978589232386036,0.06540312923014237,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,3.2,3.28,3.13,3.53,3.28,3.53
2018-05-13 18:30:00,18,30,6,5,1,-0.9914448613738105,0.13052619222005127,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.53,3.17,3.2,3.17,3.6,3.35,3.2
2018-05-13 18:45:00,18,45,6,5,1,-0.9807852804032304,0.1950903220161283,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.53,3.2,3.13,3.67,3.2,3.2
2018-05-13 19:00:00,19,0,6,5,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.2,3.17,3.13,3.74,3.17,3.13
2018-05-13 19:15:00,19,15,6,5,1,-0.9469301294951057,0.3214394653031615,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.13,3.2,3.53,3.28,3.74,3.2,3.2
2018-05-13 19:30:00,19,30,6,5,1,-0.923879532511287,0.38268343236508917,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.13,3.2,3.2,3.74,3.17,3.2
2018-05-13 19:45:00,19,45,6,5,1,-0.8968727415326884,0.442288690219001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.2,3.2,3.2,3.82,3.2,3.17
2018-05-13 20:00:00,20,0,6,5,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,3.2,3.13,3.17,3.74,3.71,3.24
2018-05-13 20:15:00,20,15,6,5,1,-0.8314696123025455,0.5555702330196018,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.24,3.17,3.2,3.53,3.78,3.71,3.85
2018-05-13 20:30:00,20,30,6,5,1,-0.7933533402912357,0.6087614290087199,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.85,3.24,3.2,3.2,3.82,3.28,3.49
2018-05-13 20:45:00,20,45,6,5,1,-0.7518398074789772,0.6593458151000691,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.49,3.85,3.17,3.2,3.78,3.28,3.2
2018-05-13 21:00:00,21,0,6,5,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.49,3.24,3.13,3.74,3.28,3.2
2018-05-13 21:15:00,21,15,6,5,1,-0.6593458151000687,0.7518398074789775,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.2,3.85,3.2,3.82,3.2,3.2
2018-05-13 21:30:00,21,30,6,5,1,-0.608761429008721,0.7933533402912349,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.2,3.49,3.2,3.53,3.2,3.2
2018-05-13 21:45:00,21,45,6,5,1,-0.555570233019603,0.8314696123025447,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.2,3.2,3.2,3.17,3.17,3.28,3.17
2018-05-13 22:00:00,22,0,6,5,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.17,3.2,3.2,3.24,3.31,3.6,3.64
2018-05-13 22:15:00,22,15,6,5,1,-0.4422886902190014,0.8968727415326883,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.64,3.17,3.2,3.85,3.64,3.46,3.38
2018-05-13 22:30:00,22,30,6,5,1,-0.38268343236508956,0.9238795325112868,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.38,3.64,3.2,3.49,3.31,2.95,2.92
2018-05-13 22:45:00,22,45,6,5,1,-0.32143946530316186,0.9469301294951056,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,3.38,3.17,3.2,2.92,2.95,2.95
2018-05-13 23:00:00,23,0,6,5,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,2.92,3.64,3.2,2.95,2.92,2.92
2018-05-13 23:15:00,23,15,6,5,1,-0.19509032201612872,0.9807852804032303,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,2.95,3.38,3.2,2.81,3.06,2.92
2018-05-13 23:30:00,23,30,6,5,1,-0.13052619222005168,0.9914448613738104,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.92,2.92,2.92,3.2,2.88,2.88,2.95
2018-05-13 23:45:00,23,45,6,5,1,-0.0654031292301428,0.9978589232386035,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.95,2.92,2.95,3.17,2.88,2.95,2.92
2018-05-14 00:00:00,0,0,0,5,0,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.92,2.95,2.92,3.64,2.92,3.6,4.54
2018-05-14 00:15:00,0,15,0,5,0,0.06540312923014306,0.9978589232386035,0.0,1.0,0.8660254037844387,-0.4999999999999998,4.54,2.92,2.92,3.38,2.88,2.95,2.99
2018-05-14 00:30:00,0,30,0,5,0,0.13052619222005157,0.9914448613738104,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.99,4.54,2.95,2.92,2.88,2.95,2.99
2018-05-14 00:45:00,0,45,0,5,0,0.19509032201612825,0.9807852804032304,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.99,2.99,2.92,2.95,2.92,3.24,2.92
2018-05-14 01:00:00,1,0,0,5,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.92,2.99,4.54,2.92,2.95,3.53,3.49
2018-05-14 01:15:00,1,15,0,5,0,0.3214394653031616,0.9469301294951057,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.49,2.92,2.99,2.92,2.95,3.06,3.35
2018-05-14 01:30:00,1,30,0,5,0,0.3826834323650898,0.9238795325112867,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.35,3.49,2.99,2.95,2.95,2.95,3.38
2018-05-14 01:45:00,1,45,0,5,0,0.44228869021900125,0.8968727415326884,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.38,3.35,2.92,2.92,2.95,3.02,3.38
2018-05-14 02:00:00,2,0,0,5,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.38,3.38,3.49,4.54,3.46,3.56,2.95
2018-05-14 02:15:00,2,15,0,5,0,0.5555702330196022,0.8314696123025452,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.95,3.38,3.35,2.99,3.06,3.1,2.88
2018-05-14 02:30:00,2,30,0,5,0,0.6087614290087207,0.7933533402912352,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.88,2.95,3.38,2.99,2.99,2.99,2.95
2018-05-14 02:45:00,2,45,0,5,0,0.6593458151000688,0.7518398074789774,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.95,2.88,3.38,2.92,3.06,2.99,3.06
2018-05-14 03:00:00,3,0,0,5,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.06,2.95,2.95,3.49,2.95,2.99,2.99
2018-05-14 03:15:00,3,15,0,5,0,0.7518398074789774,0.6593458151000688,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.99,3.06,2.88,3.35,2.95,2.99,2.95
2018-05-14 03:30:00,3,30,0,5,0,0.7933533402912352,0.6087614290087207,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.95,2.99,2.95,3.38,2.95,3.06,2.95
2018-05-14 03:45:00,3,45,0,5,0,0.8314696123025451,0.5555702330196024,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.95,2.95,3.06,3.38,3.28,2.99,2.99
2018-05-14 04:00:00,4,0,0,5,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.99,2.95,2.99,2.95,3.56,2.95,2.99
2018-05-14 04:15:00,4,15,0,5,0,0.8968727415326884,0.44228869021900125,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.99,2.99,2.95,2.88,2.95,2.95,3.02
2018-05-14 04:30:00,4,30,0,5,0,0.9238795325112867,0.38268343236508984,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.02,2.99,2.95,2.95,2.92,2.95,2.92
2018-05-14 04:45:00,4,45,0,5,0,0.9469301294951056,0.3214394653031617,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.92,3.02,2.99,3.06,2.95,2.95,2.99
2018-05-14 05:00:00,5,0,0,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.99,2.92,2.99,2.99,2.92,2.99,2.99
2018-05-14 05:15:00,5,15,0,5,0,0.9807852804032304,0.19509032201612833,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.99,2.99,3.02,2.95,2.88,2.92,2.88
2018-05-14 05:30:00,5,30,0,5,0,0.9914448613738104,0.1305261922200517,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.88,2.99,2.92,2.95,3.17,3.53,2.95
2018-05-14 05:45:00,5,45,0,5,0,0.9978589232386035,0.06540312923014327,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.95,2.88,2.99,2.99,3.46,3.82,3.2
2018-05-14 06:00:00,6,0,0,5,0,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.2,2.95,2.99,2.99,2.88,2.84,3.49
2018-05-14 06:15:00,6,15,0,5,0,0.9978589232386035,-0.06540312923014314,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.49,3.2,2.88,3.02,2.88,2.88,3.24
2018-05-14 06:30:00,6,30,0,5,0,0.9914448613738104,-0.1305261922200516,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.24,3.49,2.95,2.92,2.92,2.92,3.17
2018-05-14 06:45:00,6,45,0,5,0,0.9807852804032304,-0.1950903220161282,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.17,3.24,3.2,2.99,2.95,2.88,2.95
2018-05-14 07:00:00,7,0,0,5,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.95,3.17,3.49,2.99,2.95,2.88,2.95
2018-05-14 07:15:00,7,15,0,5,0,0.9469301294951057,-0.3214394653031616,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.95,2.95,3.24,2.88,2.88,2.84,2.92
2018-05-14 07:30:00,7,30,0,5,0,0.9238795325112868,-0.3826834323650895,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.92,2.95,3.17,2.95,2.92,3.31,3.49
2018-05-14 07:45:00,7,45,0,5,0,0.8968727415326884,-0.44228869021900113,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.49,2.92,2.95,3.2,2.88,3.31,3.46
2018-05-14 08:00:00,8,0,0,5,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.46,3.49,2.95,3.49,2.84,3.28,3.35
2018-05-14 08:15:00,8,15,0,5,0,0.8314696123025451,-0.5555702330196023,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.35,3.46,2.92,3.24,2.92,37.08,23.08
2018-05-14 08:30:00,8,30,0,5,0,0.7933533402912352,-0.6087614290087207,0.0,1.0,0.8660254037844387,-0.4999999999999998,23.08,3.35,3.49,3.17,3.31,103.32,49.36
2018-05-14 08:45:00,8,45,0,5,0,0.7518398074789774,-0.6593458151000688,0.0,1.0,0.8660254037844387,-0.4999999999999998,49.36,23.08,3.46,2.95,3.49,96.52,58.1
2018-05-14 09:00:00,9,0,0,5,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998,58.1,49.36,3.35,2.95,3.02,70.99,47.59
2018-05-14 09:15:00,9,15,0,5,0,0.659345815100069,-0.7518398074789773,0.0,1.0,0.8660254037844387,-0.4999999999999998,47.59,58.1,23.08,2.92,3.13,109.08,51.08
2018-05-14 09:30:00,9,30,0,5,0,0.6087614290087209,-0.793353340291235,0.0,1.0,0.8660254037844387,-0.4999999999999998,51.08,47.59,49.36,3.49,3.2,110.41,56.81
2018-05-14 09:45:00,9,45,0,5,0,0.5555702330196025,-0.831469612302545,0.0,1.0,0.8660254037844387,-0.4999999999999998,56.81,51.08,58.1,3.46,3.24,108.9,57.02
2018-05-14 10:00:00,10,0,0,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,57.02,56.81,47.59,3.35,3.71,103.36,66.13
2018-05-14 10:15:00,10,15,0,5,0,0.4422886902190017,-0.8968727415326881,0.0,1.0,0.8660254037844387,-0.4999999999999998,66.13,57.02,51.08,23.08,3.2,83.02,48.96
2018-05-14 10:30:00,10,30,0,5,0,0.3826834323650899,-0.9238795325112867,0.0,1.0,0.8660254037844387,-0.4999999999999998,48.96,66.13,56.81,49.36,3.13,116.71,61.52
2018-05-14 10:45:00,10,45,0,5,0,0.32143946530316175,-0.9469301294951056,0.0,1.0,0.8660254037844387,-0.4999999999999998,61.52,48.96,57.02,58.1,3.13,96.41,61.42
2018-05-14 11:00:00,11,0,0,5,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844387,-0.4999999999999998,61.42,61.52,66.13,47.59,3.13,129.6,51.59
2018-05-14 11:15:00,11,15,0,5,0,0.19509032201612816,-0.9807852804032304,0.0,1.0,0.8660254037844387,-0.4999999999999998,51.59,61.42,48.96,51.08,3.06,103.03,51.05
2018-05-14 11:30:00,11,30,0,5,0,0.130526192220052,-0.9914448613738104,0.0,1.0,0.8660254037844387,-0.4999999999999998,51.05,51.59,61.52,56.81,2.99,131.33,57.74
2018-05-14 11:45:00,11,45,0,5,0,0.06540312923014312,-0.9978589232386035,0.0,1.0,0.8660254037844387,-0.4999999999999998,57.74,51.05,61.42,57.02,2.99,119.41,71.68
2018-05-14 12:00:00,12,0,0,5,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,71.68,57.74,51.59,66.13,3.06,88.45,48.64
2018-05-14 12:15:00,12,15,0,5,0,-0.06540312923014287,-0.9978589232386035,0.0,1.0,0.8660254037844387,-0.4999999999999998,48.64,71.68,51.05,48.96,3.17,20.45,13.03
2018-05-14 12:30:00,12,30,0,5,0,-0.13052619222005177,-0.9914448613738104,0.0,1.0,0.8660254037844387,-0.4999999999999998,13.03,48.64,57.74,61.52,3.17,5.76,5.04
